Hz,dBFS(rms),THD(%),BUZZ(%)
4552.73,-64.40,0.00,0.00
4558.59,-64.64,0.00,0.00
4564.45,-64.86,0.00,0.00
4570.31,-65.06,0.00,0.00
4576.17,-65.24,0.00,0.00
4582.03,-65.40,0.00,0.00
4587.89,-65.52,0.00,0.00
4593.75,-65.60,0.00,0.00
4599.61,-65.64,0.00,0.00
4605.47,-65.64,0.00,0.00
4611.33,-65.60,0.00,0.00
4617.19,-65.53,0.00,0.00
4623.05,-65.45,0.00,0.00
4628.91,-65.37,0.00,0.00
4634.77,-65.27,0.00,0.00
4640.63,-65.15,0.00,0.00
4646.48,-65.01,0.00,0.00
4652.34,-64.85,0.00,0.00
4658.20,-64.68,0.00,0.00
4664.06,-64.49,0.00,0.00
4669.92,-64.29,0.00,0.00
4675.78,-64.08,0.00,0.00
4681.64,-63.86,0.00,0.00
4687.50,-63.65,0.00,0.00
4693.36,-63.43,0.00,0.00
4699.22,-63.17,0.00,0.00
4705.08,-62.89,0.00,0.00
4710.94,-62.61,0.00,0.00
4716.80,-62.35,0.00,0.00
4722.66,-62.09,0.00,0.00
4728.52,-61.82,0.00,0.00
4734.38,-61.54,0.00,0.00
4740.23,-61.26,0.00,0.00
4746.09,-60.96,0.00,0.00
4751.95,-60.67,0.00,0.00
4757.81,-60.35,0.00,0.00
4763.67,-60.04,0.00,0.00
4769.53,-59.73,0.00,0.00
4775.39,-59.42,0.00,0.00
4781.25,-59.11,0.00,0.00
4787.11,-58.82,0.00,0.00
4792.97,-58.53,0.00,0.00
4798.83,-58.26,0.00,0.00
4804.69,-58.00,0.00,0.00
4810.55,-57.75,0.00,0.00
4816.41,-57.53,0.00,0.00
4822.27,-57.33,0.00,0.00
4828.13,-57.13,0.00,0.00
4833.98,-56.96,0.00,0.00
4839.84,-56.80,0.00,0.00
4845.70,-56.66,0.00,0.00
4851.56,-56.54,0.00,0.00
4857.42,-56.42,0.00,0.00
4863.28,-56.33,0.00,0.00
4869.14,-56.25,0.00,0.00
4875.00,-56.18,0.00,0.00
4880.86,-56.13,0.00,0.00
4886.72,-56.10,0.00,0.00
4892.58,-56.07,0.00,0.00
4898.44,-56.04,0.00,0.00
4904.30,-56.03,0.00,0.00
4910.16,-56.02,0.00,0.00
4916.02,-56.01,0.00,0.00
4921.88,-56.01,0.00,0.00
4927.73,-56.00,0.00,0.00
4933.59,-56.00,0.00,0.00
4939.45,-56.00,0.00,0.00
4945.31,-56.00,0.00,0.00
4951.17,-56.00,0.00,0.00
4957.03,-56.01,0.00,0.00
4962.89,-56.03,0.00,0.00
4968.75,-56.04,0.00,0.00
4974.61,-56.06,0.00,0.00
4980.47,-56.09,0.00,0.00
4986.33,-56.11,0.00,0.00
4992.19,-56.12,0.00,0.00
4998.05,-56.14,0.00,0.00
5003.91,-56.16,0.00,0.00
5009.77,-56.17,0.00,0.00
5015.63,-56.17,0.00,0.00
5021.48,-56.17,0.00,0.00
5027.34,-56.16,0.00,0.00
5033.20,-56.14,0.00,0.00
5039.06,-56.12,0.00,0.00
5044.92,-56.08,0.00,0.00
5050.78,-56.04,0.00,0.00
5056.64,-55.99,0.00,0.00
5062.50,-55.94,0.00,0.00
5068.36,-55.88,0.00,0.00
5074.22,-55.81,0.00,0.00
5080.08,-55.74,0.00,0.00
5085.94,-55.67,0.00,0.00
5091.80,-55.60,0.00,0.00
5097.66,-55.52,0.00,0.00
5103.52,-55.44,0.00,0.00
5109.38,-55.38,0.00,0.00
5115.23,-55.30,0.00,0.00
5121.09,-55.21,0.00,0.00
5126.95,-55.14,0.00,0.00
5132.81,-55.07,0.00,0.00
5138.67,-54.98,0.00,0.00
5144.53,-54.90,0.00,0.00
5150.39,-54.82,0.00,0.00
5156.25,-54.74,0.00,0.00
5162.11,-54.66,0.00,0.00
5167.97,-54.57,0.00,0.00
5173.83,-54.50,0.00,0.00
5179.69,-54.43,0.00,0.00
5185.55,-54.37,0.00,0.00
5191.41,-54.30,0.00,0.00
5197.27,-54.25,0.00,0.00
5203.13,-54.22,0.00,0.00
5208.98,-54.19,0.00,0.00
5214.84,-54.17,0.00,0.00
5220.70,-54.15,0.00,0.00
5226.56,-54.15,0.00,0.00
5232.42,-54.17,0.00,0.00
5238.28,-54.19,0.00,0.00
5244.14,-54.19,0.00,0.00
5250.00,-54.20,0.00,0.00
5255.86,-54.22,0.00,0.00
5261.72,-54.24,0.00,0.00
5267.58,-54.26,0.00,0.00
5273.44,-54.28,0.00,0.00
5279.30,-54.31,0.00,0.00
5285.16,-54.36,0.00,0.00
5291.02,-54.41,0.00,0.00
5296.88,-54.47,0.00,0.00
5302.73,-54.54,0.00,0.00
5308.59,-54.61,0.00,0.00
5314.45,-54.69,0.00,0.00
5320.31,-54.78,0.00,0.00
5326.17,-54.87,0.00,0.00
5332.03,-54.96,0.00,0.00
5337.89,-55.06,0.00,0.00
5343.75,-55.17,0.00,0.00
5349.61,-55.28,0.00,0.00
5355.47,-55.40,0.00,0.00
5361.33,-55.53,0.00,0.00
5367.19,-55.66,0.00,0.00
5373.05,-55.79,0.00,0.00
5378.91,-55.94,0.00,0.00
5384.77,-56.11,0.00,0.00
5390.63,-56.28,0.00,0.00
5396.48,-56.45,0.00,0.00
5402.34,-56.63,0.00,0.00
5408.20,-56.82,0.00,0.00
5414.06,-57.02,0.00,0.00
5419.92,-57.23,0.00,0.00
5425.78,-57.46,0.00,0.00
5431.64,-57.70,0.00,0.00
5437.50,-57.93,0.00,0.00
5443.36,-58.15,0.00,0.00
5449.22,-58.38,0.00,0.00
5455.08,-58.62,0.00,0.00
5460.94,-58.84,0.00,0.00
5466.80,-59.06,0.00,0.00
5472.66,-59.28,0.00,0.00
5478.52,-59.49,0.00,0.00
5484.38,-59.69,0.00,0.00
5490.23,-59.88,0.00,0.00
5496.09,-60.08,0.00,0.00
5501.95,-60.27,0.00,0.00
5507.81,-60.46,0.00,0.00
5513.67,-60.63,0.00,0.00
5519.53,-60.80,0.00,0.00
5525.39,-60.95,0.00,0.00
5531.25,-61.08,0.00,0.00
5537.11,-61.18,0.00,0.00
5542.97,-61.26,0.00,0.00
5548.83,-61.31,0.00,0.00
5554.69,-61.34,0.00,0.00
5560.55,-61.33,0.00,0.00
5566.41,-61.29,0.00,0.00
5572.27,-61.22,0.00,0.00
5578.13,-61.11,0.00,0.00
5583.98,-60.97,0.00,0.00
5589.84,-60.81,0.00,0.00
5595.70,-60.64,0.00,0.00
5601.56,-60.46,0.00,0.00
5607.42,-60.29,0.00,0.00
5613.28,-60.12,0.00,0.00
5619.14,-59.95,0.00,0.00
5625.00,-59.80,0.00,0.00
5630.86,-59.65,0.00,0.00
5636.72,-59.50,0.00,0.00
5642.58,-59.37,0.00,0.00
5648.44,-59.23,0.00,0.00
5654.30,-59.11,0.00,0.00
5660.16,-59.01,0.00,0.00
5666.02,-58.90,0.00,0.00
5671.88,-58.81,0.00,0.00
5677.73,-58.73,0.00,0.00
5683.59,-58.66,0.00,0.00
5689.45,-58.60,0.00,0.00
5695.31,-58.55,0.00,0.00
5701.17,-58.49,0.00,0.00
5707.03,-58.45,0.00,0.00
5712.89,-58.41,0.00,0.00
5718.75,-58.36,0.00,0.00
5724.61,-58.31,0.00,0.00
5730.47,-58.26,0.00,0.00
5736.33,-58.21,0.00,0.00
5742.19,-58.16,0.00,0.00
5748.05,-58.10,0.00,0.00
5753.91,-58.05,0.00,0.00
5759.77,-57.99,0.00,0.00
5765.63,-57.94,0.00,0.00
5771.48,-57.88,0.00,0.00
5777.34,-57.83,0.00,0.00
5783.20,-57.77,0.00,0.00
5789.06,-57.72,0.00,0.00
5794.92,-57.67,0.00,0.00
5800.78,-57.63,0.00,0.00
5806.64,-57.58,0.00,0.00
5812.50,-57.56,0.00,0.00
5818.36,-57.52,0.00,0.00
5824.22,-57.50,0.00,0.00
5830.08,-57.49,0.00,0.00
5835.94,-57.48,0.00,0.00
5841.80,-57.49,0.00,0.00
5847.66,-57.49,0.00,0.00
5853.52,-57.52,0.00,0.00
5859.38,-57.54,0.00,0.00
5865.23,-57.56,0.00,0.00
5871.09,-57.61,0.00,0.00
5876.95,-57.66,0.00,0.00
5882.81,-57.70,0.00,0.00
5888.67,-57.77,0.00,0.00
5894.53,-57.85,0.00,0.00
5900.39,-57.91,0.00,0.00
5906.25,-57.98,0.00,0.00
5912.11,-58.07,0.00,0.00
5917.97,-58.15,0.00,0.00
5923.83,-58.23,0.00,0.00
5929.69,-58.32,0.00,0.00
5935.55,-58.41,0.00,0.00
5941.41,-58.52,0.00,0.00
5947.27,-58.61,0.00,0.00
5953.13,-58.69,0.00,0.00
5958.98,-58.79,0.00,0.00
5964.84,-58.89,0.00,0.00
5970.70,-58.99,0.00,0.00
5976.56,-59.09,0.00,0.00
5982.42,-59.17,0.00,0.00
5988.28,-59.24,0.00,0.00
5994.14,-59.31,0.00,0.00
6000.00,-59.37,0.00,0.00
6005.86,-59.42,0.00,0.00
6011.72,-59.48,0.00,0.00
6017.58,-59.53,0.00,0.00
6023.44,-59.57,0.00,0.00
6029.30,-59.60,0.00,0.00
6035.16,-59.63,0.00,0.00
6041.02,-59.66,0.00,0.00
6046.88,-59.67,0.00,0.00
6052.73,-59.68,0.00,0.00
6058.59,-59.68,0.00,0.00
6064.45,-59.69,0.00,0.00
6070.31,-59.68,0.00,0.00
6076.17,-59.67,0.00,0.00
6082.03,-59.67,0.00,0.00
6087.89,-59.66,0.00,0.00
6093.75,-59.65,0.00,0.00
6099.61,-59.64,0.00,0.00
6105.47,-59.64,0.00,0.00
6111.33,-59.65,0.00,0.00
6117.19,-59.65,0.00,0.00
6123.05,-59.65,0.00,0.00
6128.91,-59.65,0.00,0.00
6134.77,-59.63,0.00,0.00
6140.63,-59.63,0.00,0.00
6146.48,-59.62,0.00,0.00
6152.34,-59.63,0.00,0.00
6158.20,-59.63,0.00,0.00
6164.06,-59.63,0.00,0.00
6169.92,-59.62,0.00,0.00
6175.78,-59.63,0.00,0.00
6181.64,-59.64,0.00,0.00
6187.50,-59.65,0.00,0.00
6193.36,-59.66,0.00,0.00
6199.22,-59.68,0.00,0.00
6205.08,-59.71,0.00,0.00
6210.94,-59.74,0.00,0.00
6216.80,-59.76,0.00,0.00
6222.66,-59.81,0.00,0.00
6228.52,-59.86,0.00,0.00
6234.38,-59.90,0.00,0.00
6240.23,-59.96,0.00,0.00
6246.09,-60.03,0.00,0.00
6251.95,-60.10,0.00,0.00
6257.81,-60.18,0.00,0.00
6263.67,-60.26,0.00,0.00
6269.53,-60.36,0.00,0.00
6275.39,-60.46,0.00,0.00
6281.25,-60.57,0.00,0.00
6287.11,-60.68,0.00,0.00
6292.97,-60.80,0.00,0.00
6298.83,-60.93,0.00,0.00
6304.69,-61.05,0.00,0.00
6310.55,-61.18,0.00,0.00
6316.41,-61.30,0.00,0.00
6322.27,-61.44,0.00,0.00
6328.13,-61.55,0.00,0.00
6333.98,-61.67,0.00,0.00
6339.84,-61.78,0.00,0.00
6345.70,-61.88,0.00,0.00
6351.56,-61.97,0.00,0.00
6357.42,-62.07,0.00,0.00
6363.28,-62.18,0.00,0.00
6369.14,-62.28,0.00,0.00
6375.00,-62.38,0.00,0.00
6380.86,-62.48,0.00,0.00
6386.72,-62.59,0.00,0.00
6392.58,-62.69,0.00,0.00
6398.44,-62.79,0.00,0.00
6404.30,-62.87,0.00,0.00
6410.16,-62.96,0.00,0.00
6416.02,-63.03,0.00,0.00
6421.88,-63.08,0.00,0.00
6427.73,-63.13,0.00,0.00
6433.59,-63.16,0.00,0.00
6439.45,-63.19,0.00,0.00
6445.31,-63.21,0.00,0.00
6451.17,-63.22,0.00,0.00
6457.03,-63.23,0.00,0.00
6462.89,-63.24,0.00,0.00
6468.75,-63.23,0.00,0.00
6474.61,-63.21,0.00,0.00
6480.47,-63.18,0.00,0.00
6486.33,-63.14,0.00,0.00
6492.19,-63.08,0.00,0.00
6498.05,-63.00,0.00,0.00
6503.91,-62.91,0.00,0.00
6509.77,-62.81,0.00,0.00
6515.63,-62.68,0.00,0.00
6521.48,-62.54,0.00,0.00
6527.34,-62.40,0.00,0.00
6533.20,-62.24,0.00,0.00
6539.06,-62.07,0.00,0.00
6544.92,-61.89,0.00,0.00
6550.78,-61.72,0.00,0.00
6556.64,-61.55,0.00,0.00
6562.50,-61.37,0.00,0.00
6568.36,-61.18,0.00,0.00
6574.22,-61.01,0.00,0.00
6580.08,-60.83,0.00,0.00
6585.94,-60.65,0.00,0.00
6591.80,-60.46,0.00,0.00
6597.66,-60.29,0.00,0.00
6603.52,-60.11,0.00,0.00
6609.38,-59.94,0.00,0.00
6615.23,-59.79,0.00,0.00
6621.09,-59.64,0.00,0.00
6626.95,-59.50,0.00,0.00
6632.81,-59.38,0.00,0.00
6638.67,-59.26,0.00,0.00
6644.53,-59.16,0.00,0.00
6650.39,-59.08,0.00,0.00
6656.25,-59.00,0.00,0.00
6662.11,-58.94,0.00,0.00
6667.97,-58.89,0.00,0.00
6673.83,-58.85,0.00,0.00
6679.69,-58.82,0.00,0.00
6685.55,-58.79,0.00,0.00
6691.41,-58.78,0.00,0.00
6697.27,-58.77,0.00,0.00
6703.13,-58.77,0.00,0.00
6708.98,-58.77,0.00,0.00
6714.84,-58.78,0.00,0.00
6720.70,-58.80,0.00,0.00
6726.56,-58.82,0.00,0.00
6732.42,-58.84,0.00,0.00
6738.28,-58.87,0.00,0.00
6744.14,-58.90,0.00,0.00
6750.00,-58.93,0.00,0.00
6755.86,-58.97,0.00,0.00
6761.72,-59.01,0.00,0.00
6767.58,-59.05,0.00,0.00
6773.44,-59.09,0.00,0.00
6779.30,-59.13,0.00,0.00
6785.16,-59.18,0.00,0.00
6791.02,-59.24,0.00,0.00
6796.88,-59.30,0.00,0.00
6802.73,-59.35,0.00,0.00
6808.59,-59.42,0.00,0.00
6814.45,-59.50,0.00,0.00
6820.31,-59.57,0.00,0.00
6826.17,-59.65,0.00,0.00
6832.03,-59.74,0.00,0.00
6837.89,-59.82,0.00,0.00
6843.75,-59.91,0.00,0.00
6849.61,-60.00,0.00,0.00
6855.47,-60.11,0.00,0.00
6861.33,-60.22,0.00,0.00
6867.19,-60.33,0.00,0.00
6873.05,-60.44,0.00,0.00
6878.91,-60.57,0.00,0.00
6884.77,-60.71,0.00,0.00
6890.63,-60.86,0.00,0.00
6896.48,-61.00,0.00,0.00
6902.34,-61.17,0.00,0.00
6908.20,-61.34,0.00,0.00
6914.06,-61.51,0.00,0.00
6919.92,-61.70,0.00,0.00
6925.78,-61.89,0.00,0.00
6931.64,-62.10,0.00,0.00
6937.50,-62.30,0.00,0.00
6943.36,-62.51,0.00,0.00
6949.22,-62.73,0.00,0.00
6955.08,-62.96,0.00,0.00
6960.94,-63.20,0.00,0.00
6966.80,-63.44,0.00,0.00
6972.66,-63.70,0.00,0.00
6978.52,-63.98,0.00,0.00
6984.38,-64.25,0.00,0.00
6990.23,-64.54,0.00,0.00
6996.09,-64.85,0.00,0.00
7001.95,-65.18,0.00,0.00
7007.81,-65.53,0.00,0.00
7013.67,-65.89,0.00,0.00
7019.53,-66.27,0.00,0.00
7025.39,-66.67,0.00,0.00
7031.25,-67.08,0.00,0.00
7037.11,-67.50,0.00,0.00
7042.97,-67.95,0.00,0.00
7048.83,-68.41,0.00,0.00
7054.69,-68.88,0.00,0.00
7060.55,-69.36,0.00,0.00
7066.41,-69.87,0.00,0.00
7072.27,-70.38,0.00,0.00
7078.13,-70.90,0.00,0.00
7083.98,-71.42,0.00,0.00
7089.84,-71.98,0.00,0.00
7095.70,-72.56,0.00,0.00
7101.56,-73.12,0.00,0.00
7107.42,-73.68,0.00,0.00
7113.28,-74.28,0.00,0.00
7119.14,-74.89,0.00,0.00
7125.00,-75.47,0.00,0.00
7130.86,-76.01,0.00,0.00
7136.72,-76.50,0.00,0.00
7142.58,-76.90,0.00,0.00
7148.44,-77.14,0.00,0.00
7154.30,-77.20,0.00,0.00
7160.16,-77.14,0.00,0.00
7166.02,-76.92,0.00,0.00
7171.88,-76.56,0.00,0.00
7177.73,-76.12,0.00,0.00
7183.59,-75.67,0.00,0.00
7189.45,-75.19,0.00,0.00
7195.31,-74.70,0.00,0.00
7201.17,-74.24,0.00,0.00
7207.03,-73.84,0.00,0.00
7212.89,-73.47,0.00,0.00
7218.75,-73.13,0.00,0.00
7224.61,-72.80,0.00,0.00
7230.47,-72.51,0.00,0.00
7236.33,-72.27,0.00,0.00
7242.19,-72.04,0.00,0.00
7248.05,-71.83,0.00,0.00
7253.91,-71.63,0.00,0.00
7259.77,-71.43,0.00,0.00
7265.63,-71.25,0.00,0.00
7271.48,-71.05,0.00,0.00
7277.34,-70.86,0.00,0.00
7283.20,-70.66,0.00,0.00
7289.06,-70.46,0.00,0.00
7294.92,-70.23,0.00,0.00
7300.78,-70.01,0.00,0.00
7306.64,-69.78,0.00,0.00
7312.50,-69.53,0.00,0.00
7318.36,-69.25,0.00,0.00
7324.22,-68.97,0.00,0.00
7330.08,-68.66,0.00,0.00
7335.94,-68.35,0.00,0.00
7341.80,-68.01,0.00,0.00
7347.66,-67.68,0.00,0.00
7353.52,-67.35,0.00,0.00
7359.38,-67.02,0.00,0.00
7365.23,-66.68,0.00,0.00
7371.09,-66.36,0.00,0.00
7376.95,-66.06,0.00,0.00
7382.81,-65.76,0.00,0.00
7388.67,-65.46,0.00,0.00
7394.53,-65.19,0.00,0.00
7400.39,-64.93,0.00,0.00
7406.25,-64.67,0.00,0.00
7412.11,-64.43,0.00,0.00
7417.97,-64.21,0.00,0.00
7423.83,-64.00,0.00,0.00
7429.69,-63.80,0.00,0.00
7435.55,-63.62,0.00,0.00
7441.41,-63.45,0.00,0.00
7447.27,-63.29,0.00,0.00
7453.13,-63.15,0.00,0.00
7458.98,-63.01,0.00,0.00
7464.84,-62.89,0.00,0.00
7470.70,-62.79,0.00,0.00
7476.56,-62.69,0.00,0.00
7482.42,-62.60,0.00,0.00
7488.28,-62.52,0.00,0.00
7494.14,-62.46,0.00,0.00
7500.00,-62.41,0.00,0.00
7505.86,-62.36,0.00,0.00
7511.72,-62.32,0.00,0.00
7517.58,-62.30,0.00,0.00
7523.44,-62.28,0.00,0.00
7529.30,-62.28,0.00,0.00
7535.16,-62.28,0.00,0.00
7541.02,-62.30,0.00,0.00
7546.88,-62.33,0.00,0.00
7552.73,-62.36,0.00,0.00
7558.59,-62.41,0.00,0.00
7564.45,-62.47,0.00,0.00
7570.31,-62.54,0.00,0.00
7576.17,-62.61,0.00,0.00
7582.03,-62.71,0.00,0.00
7587.89,-62.82,0.00,0.00
7593.75,-62.93,0.00,0.00
7599.61,-63.05,0.00,0.00
7605.47,-63.18,0.00,0.00
7611.33,-63.31,0.00,0.00
7617.19,-63.44,0.00,0.00
7623.05,-63.58,0.00,0.00
7628.91,-63.73,0.00,0.00
7634.77,-63.87,0.00,0.00
7640.63,-64.01,0.00,0.00
7646.48,-64.14,0.00,0.00
7652.34,-64.28,0.00,0.00
7658.20,-64.41,0.00,0.00
7664.06,-64.53,0.00,0.00
7669.92,-64.64,0.00,0.00
7675.78,-64.74,0.00,0.00
7681.64,-64.85,0.00,0.00
7687.50,-64.94,0.00,0.00
7693.36,-65.01,0.00,0.00
7699.22,-65.09,0.00,0.00
7705.08,-65.15,0.00,0.00
7710.94,-65.22,0.00,0.00
7716.80,-65.27,0.00,0.00
7722.66,-65.32,0.00,0.00
7728.52,-65.38,0.00,0.00
7734.38,-65.43,0.00,0.00
7740.23,-65.47,0.00,0.00
7746.09,-65.53,0.00,0.00
7751.95,-65.57,0.00,0.00
7757.81,-65.61,0.00,0.00
7763.67,-65.64,0.00,0.00
7769.53,-65.67,0.00,0.00
7775.39,-65.71,0.00,0.00
7781.25,-65.74,0.00,0.00
7787.11,-65.75,0.00,0.00
7792.97,-65.78,0.00,0.00
7798.83,-65.80,0.00,0.00
7804.69,-65.83,0.00,0.00
7810.55,-65.85,0.00,0.00
7816.41,-65.88,0.00,0.00
7822.27,-65.91,0.00,0.00
7828.13,-65.95,0.00,0.00
7833.98,-65.97,0.00,0.00
7839.84,-66.03,0.00,0.00
7845.70,-66.07,0.00,0.00
7851.56,-66.11,0.00,0.00
7857.42,-66.14,0.00,0.00
7863.28,-66.19,0.00,0.00
7869.14,-66.26,0.00,0.00
7875.00,-66.31,0.00,0.00
7880.86,-66.38,0.00,0.00
7886.72,-66.46,0.00,0.00
7892.58,-66.56,0.00,0.00
7898.44,-66.68,0.00,0.00
7904.30,-66.77,0.00,0.00
7910.16,-66.89,0.00,0.00
7916.02,-67.03,0.00,0.00
7921.88,-67.15,0.00,0.00
7927.73,-67.29,0.00,0.00
7933.59,-67.45,0.00,0.00
7939.45,-67.60,0.00,0.00
7945.31,-67.76,0.00,0.00
7951.17,-67.91,0.00,0.00
7957.03,-68.08,0.00,0.00
7962.89,-68.24,0.00,0.00
7968.75,-68.38,0.00,0.00
7974.61,-68.51,0.00,0.00
7980.47,-68.65,0.00,0.00
7986.33,-68.78,0.00,0.00
7992.19,-68.87,0.00,0.00
7998.05,-68.94,0.00,0.00
8003.91,-69.01,0.00,0.00
8009.77,-69.08,0.00,0.00
8015.63,-69.14,0.00,0.00
8021.48,-69.18,0.00,0.00
8027.34,-69.22,0.00,0.00
8033.20,-69.26,0.00,0.00
8039.06,-69.30,0.00,0.00
8044.92,-69.33,0.00,0.00
8050.78,-69.36,0.00,0.00
8056.64,-69.41,0.00,0.00
8062.50,-69.47,0.00,0.00
8068.36,-69.53,0.00,0.00
8074.22,-69.61,0.00,0.00
8080.08,-69.72,0.00,0.00
8085.94,-69.84,0.00,0.00
8091.80,-69.97,0.00,0.00
8097.66,-70.10,0.00,0.00
8103.52,-70.25,0.00,0.00
8109.38,-70.41,0.00,0.00
8115.23,-70.55,0.00,0.00
8121.09,-70.74,0.00,0.00
8126.95,-70.96,0.00,0.00
8132.81,-71.17,0.00,0.00
8138.67,-71.39,0.00,0.00
8144.53,-71.64,0.00,0.00
8150.39,-71.90,0.00,0.00
8156.25,-72.19,0.00,0.00
8162.11,-72.46,0.00,0.00
8167.97,-72.74,0.00,0.00
8173.83,-73.06,0.00,0.00
8179.69,-73.41,0.00,0.00
8185.55,-73.71,0.00,0.00
8191.41,-74.02,0.00,0.00
8197.27,-74.37,0.00,0.00
8203.13,-74.71,0.00,0.00
8208.98,-74.97,0.00,0.00
8214.84,-75.22,0.00,0.00
8220.70,-75.50,0.00,0.00
8226.56,-75.70,0.00,0.00
8232.42,-75.78,0.00,0.00
8238.28,-75.89,0.00,0.00
8244.14,-75.95,0.00,0.00
8250.00,-75.87,0.00,0.00
8255.86,-75.76,0.00,0.00
8261.72,-75.57,0.00,0.00
8267.58,-75.37,0.00,0.00
8273.44,-75.13,0.00,0.00
8279.30,-74.80,0.00,0.00
8285.16,-74.55,0.00,0.00
8291.02,-74.26,0.00,0.00
8296.88,-73.96,0.00,0.00
8302.73,-73.65,0.00,0.00
8308.59,-73.37,0.00,0.00
8314.45,-73.13,0.00,0.00
8320.31,-72.88,0.00,0.00
8326.17,-72.63,0.00,0.00
8332.03,-72.40,0.00,0.00
8337.89,-72.21,0.00,0.00
8343.75,-72.01,0.00,0.00
8349.61,-71.80,0.00,0.00
8355.47,-71.60,0.00,0.00
8361.33,-71.42,0.00,0.00
8367.19,-71.23,0.00,0.00
8373.05,-71.02,0.00,0.00
8378.91,-70.83,0.00,0.00
8384.77,-70.65,0.00,0.00
8390.63,-70.46,0.00,0.00
8396.48,-70.26,0.00,0.00
8402.34,-70.06,0.00,0.00
8408.20,-69.88,0.00,0.00
8414.06,-69.68,0.00,0.00
8419.92,-69.47,0.00,0.00
8425.78,-69.29,0.00,0.00
8431.64,-69.10,0.00,0.00
8437.50,-68.92,0.00,0.00
8443.36,-68.73,0.00,0.00
8449.22,-68.54,0.00,0.00
8455.08,-68.35,0.00,0.00
8460.94,-68.15,0.00,0.00
8466.80,-67.95,0.00,0.00
8472.66,-67.75,0.00,0.00
8478.52,-67.56,0.00,0.00
8484.38,-67.35,0.00,0.00
8490.23,-67.15,0.00,0.00
8496.09,-66.94,0.00,0.00
8501.95,-66.75,0.00,0.00
8507.81,-66.56,0.00,0.00
8513.67,-66.36,0.00,0.00
8519.53,-66.18,0.00,0.00
8525.39,-66.02,0.00,0.00
8531.25,-65.86,0.00,0.00
8537.11,-65.71,0.00,0.00
8542.97,-65.58,0.00,0.00
8548.83,-65.46,0.00,0.00
8554.69,-65.36,0.00,0.00
8560.55,-65.26,0.00,0.00
8566.41,-65.18,0.00,0.00
8572.27,-65.13,0.00,0.00
8578.13,-65.08,0.00,0.00
8583.98,-65.04,0.00,0.00
8589.84,-65.01,0.00,0.00
8595.70,-65.01,0.00,0.00
8601.56,-65.01,0.00,0.00
8607.42,-65.02,0.00,0.00
8613.28,-65.04,0.00,0.00
8619.14,-65.09,0.00,0.00
8625.00,-65.14,0.00,0.00
8630.86,-65.20,0.00,0.00
8636.72,-65.27,0.00,0.00
8642.58,-65.36,0.00,0.00
8648.44,-65.46,0.00,0.00
8654.30,-65.57,0.00,0.00
8660.16,-65.69,0.00,0.00
8666.02,-65.83,0.00,0.00
8671.88,-65.98,0.00,0.00
8677.73,-66.15,0.00,0.00
8683.59,-66.33,0.00,0.00
8689.45,-66.52,0.00,0.00
8695.31,-66.72,0.00,0.00
8701.17,-66.93,0.00,0.00
8707.03,-67.14,0.00,0.00
8712.89,-67.35,0.00,0.00
8718.75,-67.55,0.00,0.00
8724.61,-67.74,0.00,0.00
8730.47,-67.92,0.00,0.00
8736.33,-68.08,0.00,0.00
8742.19,-68.21,0.00,0.00
8748.05,-68.31,0.00,0.00
8753.91,-68.38,0.00,0.00
8759.77,-68.43,0.00,0.00
8765.63,-68.42,0.00,0.00
8771.48,-68.38,0.00,0.00
8777.34,-68.32,0.00,0.00
8783.20,-68.22,0.00,0.00
8789.06,-68.09,0.00,0.00
8794.92,-67.93,0.00,0.00
8800.78,-67.76,0.00,0.00
8806.64,-67.56,0.00,0.00
8812.50,-67.34,0.00,0.00
8818.36,-67.11,0.00,0.00
8824.22,-66.88,0.00,0.00
8830.08,-66.64,0.00,0.00
8835.94,-66.41,0.00,0.00
8841.80,-66.16,0.00,0.00
8847.66,-65.93,0.00,0.00
8853.52,-65.70,0.00,0.00
8859.38,-65.47,0.00,0.00
8865.23,-65.24,0.00,0.00
8871.09,-65.02,0.00,0.00
8876.95,-64.82,0.00,0.00
8882.81,-64.61,0.00,0.00
8888.67,-64.41,0.00,0.00
8894.53,-64.22,0.00,0.00
8900.39,-64.03,0.00,0.00
8906.25,-63.84,0.00,0.00
8912.11,-63.65,0.00,0.00
8917.97,-63.47,0.00,0.00
8923.83,-63.31,0.00,0.00
8929.69,-63.14,0.00,0.00
8935.55,-62.98,0.00,0.00
8941.41,-62.82,0.00,0.00
8947.27,-62.68,0.00,0.00
8953.13,-62.55,0.00,0.00
8958.98,-62.42,0.00,0.00
8964.84,-62.30,0.00,0.00
8970.70,-62.20,0.00,0.00
8976.56,-62.11,0.00,0.00
8982.42,-62.02,0.00,0.00
8988.28,-61.94,0.00,0.00
8994.14,-61.88,0.00,0.00
9000.00,-61.83,0.00,0.00
9005.86,-61.79,0.00,0.00
9011.72,-61.76,0.00,0.00
9017.58,-61.73,0.00,0.00
9023.44,-61.72,0.00,0.00
9029.30,-61.71,0.00,0.00
9035.16,-61.71,0.00,0.00
9041.02,-61.72,0.00,0.00
9046.88,-61.74,0.00,0.00
9052.73,-61.76,0.00,0.00
9058.59,-61.78,0.00,0.00
9064.45,-61.81,0.00,0.00
9070.31,-61.83,0.00,0.00
9076.17,-61.86,0.00,0.00
9082.03,-61.89,0.00,0.00
9087.89,-61.93,0.00,0.00
9093.75,-61.96,0.00,0.00
