[SWEEP]
Header=*FR,*THD,*R&B
Unit=dB,%,%

[FR]
Oactaves,12
Harmonic Ranges,,
Range,Start Freq,End Freq,Upper Limit,Lower Limit
Range 1,100,1570,12,-90
Range 2,1570,1750,-57,-110
Range 3,1750,3620,0,-110
Range 4,3620,3690,-65,-110
Range 5,3690,6227,0,-110
Range 6,6227,6229,-45,-110
Range 7,6229,6550,0,-110
Range 8,6550,6800,-52,-110
Range 9,6800,6926,-55,-110
Range 10,6926,17000,0,-110
Hz,dBFS(rms),Upper Limit,Lower Limit
2466.8,-81.13,0,-110
2472.66,-81.48,0,-110
2478.52,-81.94,0,-110
2484.38,-81.88,0,-110
2490.23,-81.75,0,-110
2496.09,-81.96,0,-110
2501.95,-81.67,0,-110
2507.81,-81.74,0,-110
2513.67,-78.49,0,-110
2519.53,-79.05,0,-110
2525.39,-82.21,0,-110
2531.25,-82.74,0,-110
2537.11,-83.15,0,-110
2542.97,-81.86,0,-110
2548.83,-81.57,0,-110
2554.69,-81.97,0,-110
2560.55,-82.15,0,-110
2566.41,-83.25,0,-110
2572.27,-82.81,0,-110
2578.13,-82.53,0,-110
2583.98,-82.13,0,-110
2589.84,-82.1,0,-110
2595.7,-81.76,0,-110
2601.56,-82.67,0,-110
2607.42,-82.99,0,-110
2613.28,-82.68,0,-110
2619.14,-82.62,0,-110
2625,-82.13,0,-110
2630.86,-82.42,0,-110
2636.72,-83.45,0,-110
2642.58,-83.05,0,-110
2648.44,-82.92,0,-110
2654.3,-82.4,0,-110
2660.16,-83.14,0,-110
2666.02,-82.5,0,-110
2671.88,-82.72,0,-110
2677.73,-82.51,0,-110
2683.59,-82.11,0,-110
2689.45,-81.57,0,-110
2695.31,-80.76,0,-110
2701.17,-79.69,0,-110
2707.03,-79.52,0,-110
2712.89,-80.55,0,-110
2718.75,-80.26,0,-110
2724.61,-78.83,0,-110
2730.47,-78.73,0,-110
2736.33,-77.79,0,-110
2742.19,-77.27,0,-110
2748.05,-75.82,0,-110
2753.91,-71.31,0,-110
2759.77,-58.5,0,-110
2765.63,-47.87,0,-110
2771.48,-49.32,0,-110
2777.34,-64.93,0,-110
2783.2,-73.96,0,-110
2789.06,-76.26,0,-110
2794.92,-77.71,0,-110
2800.78,-78.55,0,-110
2806.64,-77.78,0,-110
2812.5,-76.97,0,-110
2818.36,-77.39,0,-110
2824.22,-77.57,0,-110
2830.08,-77.13,0,-110
2835.94,-76.87,0,-110
2841.8,-76.55,0,-110
2847.66,-77.85,0,-110
2853.52,-78.07,0,-110
2859.38,-77.68,0,-110
2865.23,-77.13,0,-110
2871.09,-77.36,0,-110
2876.95,-76.7,0,-110
2882.81,-76.99,0,-110
2888.67,-77.85,0,-110
2894.53,-78.61,0,-110
2900.39,-78.53,0,-110
2906.25,-77.6,0,-110
2912.11,-77.03,0,-110
2917.97,-76.18,0,-110
2923.83,-76.29,0,-110
2929.69,-75.76,0,-110
2935.55,-76.19,0,-110
2941.41,-76.91,0,-110
2947.27,-77.17,0,-110
2953.13,-76.63,0,-110
2958.98,-76.94,0,-110
2964.84,-76.97,0,-110
2970.7,-76.5,0,-110
2976.56,-76.99,0,-110
2982.42,-77.96,0,-110
2988.28,-77.13,0,-110
2994.14,-78.1,0,-110
3000,-79.2,0,-110
3005.86,-78.66,0,-110
3011.72,-77.71,0,-110
3017.58,-78.29,0,-110
3023.44,-78.37,0,-110
3029.3,-79,0,-110
3035.16,-80.59,0,-110
3041.02,-79.53,0,-110
3046.88,-79.19,0,-110
3052.73,-78.72,0,-110
3058.59,-78.51,0,-110
3064.45,-78.93,0,-110
3070.31,-78.33,0,-110
3076.17,-77.92,0,-110
3082.03,-77.3,0,-110
3087.89,-76.58,0,-110
3093.75,-74.76,0,-110
3099.61,-73.45,0,-110
3105.47,-73.31,0,-110
3111.33,-72.3,0,-110
3117.19,-72.58,0,-110
3123.05,-72.88,0,-110
3128.91,-73.82,0,-110
3134.77,-74.57,0,-110
3140.63,-74.99,0,-110
3146.48,-76.28,0,-110
3152.34,-74.68,0,-110
3158.2,-75.13,0,-110
3164.06,-75.07,0,-110
3169.92,-75.21,0,-110
3175.78,-76.24,0,-110
3181.64,-76.58,0,-110
3187.5,-75.9,0,-110
3193.36,-72.83,0,-110
3199.22,-58.76,0,-110
3205.08,-45.26,0,-110
3210.94,-45.26,0,-110
3216.8,-58.75,0,-110
3222.66,-72.39,0,-110
3228.52,-76.87,0,-110
3234.38,-77.41,0,-110
3240.23,-77.79,0,-110
3246.09,-77.51,0,-110
3251.95,-77.44,0,-110
3257.81,-78.43,0,-110
3263.67,-78.58,0,-110
3269.53,-78.37,0,-110
3275.39,-78.63,0,-110
3281.25,-78.03,0,-110
3287.11,-78.25,0,-110
3292.97,-79.02,0,-110
3298.83,-78.8,0,-110
3304.69,-78.53,0,-110
3310.55,-79.72,0,-110
3316.41,-80.81,0,-110
3322.27,-80.65,0,-110
3328.13,-80.76,0,-110
3333.98,-80.76,0,-110
3339.84,-81.23,0,-110
3345.7,-81.22,0,-110
3351.56,-82.23,0,-110
3357.42,-81.73,0,-110
3363.28,-80.63,0,-110
3369.14,-80.6,0,-110
3375,-79.74,0,-110
3380.86,-80.23,0,-110
3386.72,-80.41,0,-110
3392.58,-79.47,0,-110
3398.44,-78.61,0,-110
3404.3,-78.39,0,-110
3410.16,-77.77,0,-110
3416.02,-78.29,0,-110
3421.88,-77.24,0,-110
3427.73,-76.76,0,-110
3433.59,-76.05,0,-110
3439.45,-74.94,0,-110
3445.31,-69.92,0,-110
3451.17,-55.83,0,-110
3457.03,-42.3,0,-110
3462.89,-42.28,0,-110
3468.75,-55.78,0,-110
3474.61,-70.92,0,-110
3480.47,-76.14,0,-110
3486.33,-78.26,0,-110
3492.19,-78.35,0,-110
3498.05,-79.48,0,-110
3503.91,-80.98,0,-110
3509.77,-80.77,0,-110
3515.63,-80.89,0,-110
3521.48,-81.11,0,-110
3527.34,-81.87,0,-110
3533.2,-82.91,0,-110
3539.06,-82.7,0,-110
3544.92,-81.79,0,-110
3550.78,-81.36,0,-110
3556.64,-81.45,0,-110
3562.5,-81.6,0,-110
3568.36,-82.05,0,-110
3574.22,-81.95,0,-110
3580.08,-81.93,0,-110
3585.94,-81.27,0,-110
3591.8,-81.87,0,-110
3597.66,-82.41,0,-110
3603.52,-81.63,0,-110
3609.38,-81.19,0,-110
3615.23,-81.44,0,-110
3621.09,-81.85,-65,-110
3626.95,-82.64,-65,-110
3632.81,-82.74,-65,-110
3638.67,-82.86,-65,-110
3644.53,-82.31,-65,-110
3650.39,-83.38,-65,-110
3656.25,-83.94,-65,-110
3662.11,-84.21,-65,-110
3667.97,-84.02,-65,-110
3673.83,-84.1,-65,-110
3679.69,-83.97,-65,-110
3685.55,-83.81,-65,-110
3691.41,-84.16,0,-110
3697.27,-84.01,0,-110
3703.13,-84.29,0,-110
3708.98,-83.97,0,-110
3714.84,-83.42,0,-110
3720.7,-83.51,0,-110
3726.56,-84.1,0,-110
3732.42,-84.1,0,-110
3738.28,-83.94,0,-110
3744.14,-83.95,0,-110
3750,-83.34,0,-110
3755.86,-83.4,0,-110
3761.72,-82.8,0,-110
3767.58,-82.68,0,-110
3773.44,-82.3,0,-110
3779.3,-82.41,0,-110
3785.16,-82.83,0,-110
3791.02,-81.9,0,-110
3796.88,-80.48,0,-110
3802.73,-79.74,0,-110
3808.59,-79.4,0,-110
3814.45,-82.42,0,-110
3820.31,-83.36,0,-110
3826.17,-83.69,0,-110
3832.03,-84.13,0,-110
3837.89,-84.01,0,-110
3843.75,-83.23,0,-110
3849.61,-83.92,0,-110
3855.47,-83.48,0,-110
3861.33,-83.14,0,-110
3867.19,-82.18,0,-110
3873.05,-81.95,0,-110
3878.91,-82.17,0,-110
3884.77,-81.56,0,-110
3890.63,-80.37,0,-110
3896.48,-73.77,0,-110
3902.34,-73.01,0,-110
3908.2,-79.86,0,-110
3914.06,-81.99,0,-110
3919.92,-81.65,0,-110
3925.78,-82.67,0,-110
3931.64,-82.95,0,-110
3937.5,-82.59,0,-110
3943.36,-82.42,0,-110
3949.22,-83.11,0,-110
3955.08,-83.24,0,-110
3960.94,-82.14,0,-110
3966.8,-81.83,0,-110
3972.66,-82.76,0,-110
3978.52,-82.88,0,-110
3984.38,-82.82,0,-110
3990.23,-83.1,0,-110
3996.09,-82.85,0,-110
4001.95,-81.61,0,-110
4007.81,-82.07,0,-110
4013.67,-82.45,0,-110
4019.53,-81.24,0,-110
4025.39,-79.83,0,-110
4031.25,-80.08,0,-110
4037.11,-79.88,0,-110
4042.97,-80.86,0,-110
4048.83,-80.92,0,-110
4054.69,-80.21,0,-110
4060.55,-80.85,0,-110
4066.41,-81.42,0,-110
4072.27,-81.61,0,-110
4078.13,-81.07,0,-110
4083.98,-80.59,0,-110
4089.84,-80.56,0,-110
4095.7,-81.17,0,-110
4101.56,-80.52,0,-110
4107.42,-80.1,0,-110
4113.28,-79.08,0,-110
4119.14,-78.52,0,-110
4125,-77.97,0,-110
4130.86,-77.56,0,-110
4136.72,-74.17,0,-110
4142.58,-62.5,0,-110
4148.44,-47.29,0,-110
4154.3,-46.22,0,-110
4160.16,-58,0,-110
4166.02,-74.78,0,-110
4171.88,-80.61,0,-110
4177.73,-82.37,0,-110
4183.59,-83.13,0,-110
4189.45,-83.14,0,-110
4195.31,-83.26,0,-110
4201.17,-82.76,0,-110
4207.03,-81.81,0,-110
4212.89,-81.27,0,-110
4218.75,-81.6,0,-110
4224.61,-81.75,0,-110
4230.47,-81.81,0,-110
4236.33,-81.85,0,-110
4242.19,-82.55,0,-110
4248.05,-82.64,0,-110
4253.91,-81.93,0,-110
4259.77,-81.54,0,-110
4265.63,-81.67,0,-110
4271.48,-80.83,0,-110
4277.34,-81.27,0,-110
4283.2,-81.33,0,-110
4289.06,-81.33,0,-110
4294.92,-79.61,0,-110
4300.78,-79.53,0,-110
4306.64,-81.14,0,-110
4312.5,-81.41,0,-110
4318.36,-80.51,0,-110
4324.22,-80.56,0,-110
4330.08,-79.68,0,-110
4335.94,-80,0,-110
4341.8,-81.25,0,-110
4347.66,-81.03,0,-110
4353.52,-80.52,0,-110
4359.38,-80.36,0,-110
4365.23,-79.86,0,-110
4371.09,-79.18,0,-110
4376.95,-78.96,0,-110
4382.81,-79.76,0,-110
4388.67,-79.15,0,-110
4394.53,-77.81,0,-110
4400.39,-77.67,0,-110
4406.25,-77.99,0,-110
4412.11,-78.27,0,-110
4417.97,-78.86,0,-110
4423.83,-77.32,0,-110
4429.69,-76.88,0,-110
4435.55,-76.99,0,-110
4441.41,-76.87,0,-110
4447.27,-78.07,0,-110
4453.13,-78.15,0,-110
4458.98,-76.42,0,-110
4464.84,-75.4,0,-110
4470.7,-75.41,0,-110
4476.56,-74.43,0,-110
4482.42,-74.83,0,-110
4488.28,-71.84,0,-110
4494.14,-66.51,0,-110
4500,-65.06,0,-110
4505.86,-70.14,0,-110
4511.72,-74.18,0,-110
4517.58,-74.99,0,-110
4523.44,-75.9,0,-110
4529.3,-76.36,0,-110
4535.16,-76.58,0,-110
4541.02,-78.12,0,-110
4546.88,-77.95,0,-110
4552.73,-77.03,0,-110
4558.59,-76.49,0,-110
4564.45,-76.01,0,-110
4570.31,-75.71,0,-110
4576.17,-72.28,0,-110
4582.03,-60.3,0,-110
4587.89,-42.16,0,-110
4593.75,-39.91,0,-110
4599.61,-50.09,0,-110
4605.47,-69.42,0,-110
4611.33,-75.34,0,-110
4617.19,-76.25,0,-110
4623.05,-76.47,0,-110
4628.91,-78.03,0,-110
